label,market,order_region,shipping_mode,category_name,order_month,order_day_of_week
1,Pacific Asia,Southeast Asia,Second Class,Pet Supplies,1,7
1,Pacific Asia,Eastern Asia,Second Class,Health and Beauty,1,7
0,Pacific Asia,Eastern Asia,Second Class,Health and Beauty,11,3
1,Pacific Asia,Southeast Asia,Second Class,Health and Beauty,11,5
1,Pacific Asia,Oceania,Second Class,Cardio Equipment,4,2
0,Pacific Asia,Central Asia,Second Class,Cardio Equipment,9,5
1,Pacific Asia,Oceania,Second Class,Cardio Equipment,12,5
0,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,1,3
1,Pacific Asia,South Asia,Second Class,Men's Footwear,11,5
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,3,2
1,Pacific Asia,South Asia,Second Class,Cleats,1,1
0,Pacific Asia,South Asia,Second Class,Men's Footwear,1,2
1,Pacific Asia,West Asia,Second Class,Men's Footwear,12,5
0,Pacific Asia,West Asia,Second Class,Men's Footwear,10,2
1,Pacific Asia,Eastern Asia,Second Class,Cleats,3,4
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,3,2
0,Pacific Asia,Oceania,Second Class,Cleats,3,5
1,Pacific Asia,Oceania,Second Class,Men's Clothing,11,1
1,Pacific Asia,South Asia,Second Class,Men's Footwear,11,2
1,Pacific Asia,Southeast Asia,Second Class,Crafts,12,7
1,Pacific Asia,Southeast Asia,Second Class,Women's Clothing,12,5
1,Pacific Asia,West Asia,Second Class,Men's Footwear,11,3
0,Pacific Asia,West Asia,Second Class,Men's Footwear,10,2
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,12,2
0,Pacific Asia,Oceania,Second Class,Cleats,1,5
1,Pacific Asia,South Asia,Second Class,Cleats,11,2
1,Pacific Asia,South Asia,Second Class,Men's Footwear,3,3
1,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,3,1
1,Pacific Asia,Eastern Asia,Second Class,Baby ,12,7
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,12,2
1,Pacific Asia,Oceania,Second Class,Men's Footwear,12,4
1,Pacific Asia,Central Asia,Second Class,Men's Footwear,11,6
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,12,2
1,Pacific Asia,Central Asia,Second Class,Men's Footwear,11,4
1,Pacific Asia,Eastern Asia,Second Class,Baby ,12,5
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,12,2
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,11,2
0,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,11,6
1,Pacific Asia,Oceania,Second Class,Men's Footwear,12,4
1,Pacific Asia,Southeast Asia,Second Class,Cleats,11,5
1,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,1,7
1,Pacific Asia,Central Asia,Second Class,Men's Footwear,11,4
0,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,1,3
1,Pacific Asia,Oceania,Second Class,Men's Footwear,12,3
1,Pacific Asia,Southeast Asia,Second Class,Cleats,3,1
0,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,3,4
1,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,2,4
1,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,12,5
1,Pacific Asia,Oceania,Second Class,Men's Clothing,11,2
1,Pacific Asia,West Asia,Second Class,Cleats,11,3
1,Pacific Asia,Central Asia,Second Class,Cleats,10,4
1,Pacific Asia,Oceania,Second Class,Men's Footwear,3,4
1,Pacific Asia,Oceania,Second Class,Men's Footwear,11,1
1,Pacific Asia,Oceania,Second Class,Women's Clothing,12,1
0,Pacific Asia,Southeast Asia,Second Class,Cleats,1,2
0,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,1,2
1,Pacific Asia,South Asia,Second Class,Women's Clothing,2,1
1,Pacific Asia,South Asia,Second Class,Women's Clothing,12,1
1,Pacific Asia,West Asia,Second Class,Cleats,10,4
1,Pacific Asia,Oceania,Second Class,Women's Clothing,12,3
0,Pacific Asia,Oceania,Second Class,Women's Clothing,12,6
1,Pacific Asia,South Asia,Second Class,Cleats,3,3
1,Pacific Asia,South Asia,Second Class,Cleats,2,1
1,Pacific Asia,South Asia,Second Class,Women's Clothing,2,7
1,Pacific Asia,Oceania,Second Class,Baby ,12,5
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,3,5
1,Pacific Asia,Southeast Asia,Second Class,Crafts,1,2
1,Pacific Asia,Southeast Asia,Second Class,Women's Clothing,12,3
1,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,3,5
0,Pacific Asia,Eastern Asia,Second Class,Women's Clothing,1,4
1,Pacific Asia,Oceania,Second Class,Children's Clothing,12,2
1,Pacific Asia,Oceania,Second Class,Men's Footwear,2,3
1,Pacific Asia,West Asia,Second Class,Men's Footwear,12,5
1,Pacific Asia,West Asia,Second Class,Men's Footwear,9,6
0,Pacific Asia,Eastern Asia,Second Class,Women's Clothing,2,6
0,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,12,1
1,Pacific Asia,West Asia,Second Class,Cleats,9,6
1,Pacific Asia,West Asia,Second Class,Men's Footwear,9,6
1,Pacific Asia,Eastern Asia,Second Class,Men's Clothing,1,2
0,Pacific Asia,South Asia,Second Class,Cleats,1,2
0,Pacific Asia,Southeast Asia,Second Class,Children's Clothing,12,7
0,Pacific Asia,Southeast Asia,Second Class,Crafts,12,1
1,Pacific Asia,Southeast Asia,Second Class,Crafts,12,6
0,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,12,6
1,Pacific Asia,Southeast Asia,Second Class,Women's Clothing,2,1
1,Pacific Asia,West Asia,Second Class,Cleats,9,6
1,Pacific Asia,West Asia,Second Class,Men's Footwear,10,4
0,Pacific Asia,Eastern Asia,Second Class,Men's Footwear,1,3
1,Pacific Asia,Oceania,Second Class,Men's Clothing,11,4
1,Pacific Asia,Oceania,Second Class,Men's Footwear,12,5
1,Pacific Asia,South Asia,Second Class,Men's Footwear,11,5
1,Pacific Asia,South Asia,Second Class,Men's Footwear,3,4
1,Pacific Asia,South Asia,Second Class,Men's Footwear,2,4
1,Pacific Asia,Southeast Asia,Second Class,Crafts,1,2
1,Pacific Asia,Southeast Asia,Second Class,Men's Clothing,11,3
0,Pacific Asia,Southeast Asia,Second Class,Men's Footwear,12,6
1,Pacific Asia,South Asia,Second Class,Women's Apparel,1,7
1,Pacific Asia,Oceania,Second Class,Women's Apparel,3,5
1,Pacific Asia,South Asia,Second Class,Women's Apparel,1,2
1,Pacific Asia,South Asia,Second Class,Women's Apparel,1,1
1,Pacific Asia,Eastern Asia,Second Class,Women's Apparel,2,3
1,Pacific Asia,Oceania,Second Class,Women's Apparel,2,3
1,Pacific Asia,Eastern Asia,Second Class,Women's Apparel,3,2
1,Pacific Asia,Oceania,Second Class,Shop By Sport,12,5
1,Pacific Asia,West Asia,Second Class,Shop By Sport,1,3
1,Pacific Asia,West Asia,Second Class,Girls' Apparel,9,4
1,Pacific Asia,Eastern Asia,Second Class,Women's Apparel,12,6
0,Pacific Asia,Eastern Asia,Second Class,Women's Apparel,1,7
1,Pacific Asia,West Asia,Second Class,Shop By Sport,12,5
1,Pacific Asia,Oceania,Second Class,Women's Apparel,12,1
1,Pacific Asia,South Asia,Second Class,Women's Apparel,2,4
1,Pacific Asia,Oceania,Second Class,Shop By Sport,4,2
1,Pacific Asia,West Asia,Second Class,Shop By Sport,10,5
1,Pacific Asia,Oceania,Second Class,Shop By Sport,10,5
1,Pacific Asia,Southeast Asia,Second Class,Shop By Sport,3,6
1,Pacific Asia,Southeast Asia,Second Class,Accessories,12,5
1,Pacific Asia,Eastern Asia,Second Class,Garden,1,7
1,Pacific Asia,Oceania,Second Class,Accessories,4,2
1,Pacific Asia,Eastern Asia,Second Class,Golf Balls,11,2
0,Pacific Asia,South Asia,Second Class,Garden,1,4
1,Pacific Asia,Southeast Asia,Second Class,Garden,1,7
1,Pacific Asia,Oceania,Second Class,Camping & Hiking,2,2
1,Pacific Asia,South Asia,Second Class,Fishing,1,7
0,Pacific Asia,South Asia,Second Class,Fishing,12,4
1,Pacific Asia,South Asia,Second Class,Camping & Hiking,2,1
0,Pacific Asia,South Asia,Second Class,Fishing,12,4
0,Pacific Asia,South Asia,Second Class,Camping & Hiking,12,3
1,Pacific Asia,Oceania,Second Class,Camping & Hiking,4,2
1,Pacific Asia,Oceania,Second Class,Fishing,12,4
0,Pacific Asia,South Asia,Second Class,Camping & Hiking,12,3
1,Pacific Asia,South Asia,Second Class,Fishing,1,7
1,Pacific Asia,Southeast Asia,Second Class,Fishing,11,4
1,Pacific Asia,Eastern Asia,Second Class,Camping & Hiking,3,4
1,Pacific Asia,Oceania,Second Class,Camping & Hiking,3,4
1,Europe,Western Europe,First Class,Shop By Sport,10,7
1,Europe,Western Europe,First Class,Camping & Hiking,9,1
1,Europe,Eastern Europe,First Class,Camping & Hiking,12,5
1,Europe,Northern Europe,First Class,Camping & Hiking,7,5
1,Europe,Southern Europe,First Class,Fishing,8,6
1,Europe,Western Europe,First Class,Fishing,8,3
1,Europe,Northern Europe,First Class,Camping & Hiking,7,1
1,Europe,Western Europe,First Class,Camping & Hiking,6,5
1,Europe,Southern Europe,First Class,Camping & Hiking,10,7
1,Europe,Southern Europe,First Class,Camping & Hiking,8,3
1,Europe,Western Europe,First Class,Fishing,9,7
1,Europe,Western Europe,First Class,Fishing,8,1
1,Europe,Northern Europe,First Class,Fishing,7,5
1,Europe,Western Europe,First Class,Fishing,8,1
1,Europe,Western Europe,First Class,Camping & Hiking,8,7
1,Europe,Northern Europe,First Class,Books ,10,7
1,Europe,Western Europe,First Class,Books ,10,7
1,Europe,Western Europe,First Class,CDs ,10,4
1,LATAM,Central America,First Class,Cardio Equipment,5,4
1,LATAM,South America,First Class,Cardio Equipment,4,6
1,LATAM,Caribbean,First Class,Cardio Equipment,5,2
1,LATAM,South America,First Class,Cardio Equipment,6,5
1,LATAM,Central America,First Class,Men's Footwear,4,3
1,LATAM,South America,First Class,Men's Footwear,1,6
1,LATAM,Central America,First Class,Men's Footwear,3,4
1,LATAM,South America,First Class,Men's Footwear,3,6
1,LATAM,Caribbean,First Class,Men's Footwear,5,2
1,LATAM,Caribbean,First Class,Men's Footwear,3,1
1,LATAM,South America,First Class,Men's Footwear,6,7
1,LATAM,Caribbean,First Class,Men's Footwear,3,6
1,LATAM,Central America,First Class,Men's Footwear,5,5
1,LATAM,Caribbean,First Class,Men's Footwear,3,6
1,LATAM,South America,First Class,Men's Footwear,6,5
1,LATAM,Caribbean,First Class,Cleats,3,3
1,LATAM,Central America,First Class,Men's Footwear,5,6
1,LATAM,Central America,First Class,Men's Footwear,5,6
1,LATAM,Caribbean,First Class,Men's Footwear,4,4
1,LATAM,South America,First Class,Cleats,3,6
1,LATAM,South America,First Class,Men's Footwear,5,2
1,LATAM,South America,First Class,Women's Apparel,2,1
1,LATAM,Caribbean,First Class,Women's Apparel,3,6
1,LATAM,South America,First Class,Shop By Sport,4,1
1,LATAM,Central America,First Class,Shop By Sport,3,4
1,LATAM,South America,First Class,Shop By Sport,4,6
1,LATAM,South America,First Class,Women's Apparel,3,1
1,LATAM,Central America,First Class,Women's Apparel,5,4
1,LATAM,Central America,First Class,Fishing,4,3
1,LATAM,Caribbean,First Class,Fishing,1,7
1,LATAM,Central America,First Class,Camping & Hiking,4,3
1,LATAM,Central America,First Class,Camping & Hiking,3,4
1,LATAM,Central America,First Class,Fishing,1,6
1,LATAM,Central America,First Class,Camping & Hiking,2,1
1,LATAM,South America,First Class,Camping & Hiking,2,1
1,LATAM,South America,First Class,Camping & Hiking,4,1
1,LATAM,Central America,First Class,Camping & Hiking,2,6
1,LATAM,Central America,First Class,Fishing,2,1
1,LATAM,Central America,First Class,Camping & Hiking,1,6
1,LATAM,Central America,First Class,Fishing,4,3
1,LATAM,South America,First Class,Fishing,4,6
1,LATAM,Caribbean,First Class,Camping & Hiking,4,4
1,LATAM,Caribbean,First Class,Fishing,5,2
1,LATAM,Central America,First Class,Fishing,4,3
1,Pacific Asia,South Asia,First Class,Health and Beauty,11,4
1,Pacific Asia,West Asia,First Class,Men's Footwear,10,3
1,Pacific Asia,Eastern Asia,First Class,Men's Footwear,2,5
1,Pacific Asia,Oceania,First Class,Cleats,3,2
1,Pacific Asia,South Asia,First Class,Cleats,11,4
1,Pacific Asia,South Asia,First Class,Men's Footwear,11,4
1,Pacific Asia,Eastern Asia,First Class,Men's Footwear,1,2
1,Pacific Asia,Oceania,First Class,Men's Footwear,3,5
1,Pacific Asia,Oceania,First Class,Cleats,11,3
1,Pacific Asia,Oceania,First Class,Men's Footwear,12,5
1,Pacific Asia,Eastern Asia,First Class,Men's Footwear,12,4
1,Pacific Asia,Southeast Asia,First Class,Men's Footwear,1,7
1,Pacific Asia,Oceania,First Class,Women's Apparel,12,6
1,Pacific Asia,West Asia,First Class,Girls' Apparel,12,3
1,Pacific Asia,Southeast Asia,First Class,Camping & Hiking,3,7
1,Pacific Asia,West Asia,First Class,Camping & Hiking,12,5
1,Pacific Asia,Southeast Asia,First Class,Camping & Hiking,3,7
1,Pacific Asia,Eastern Asia,First Class,Camping & Hiking,1,3
1,Pacific Asia,West Asia,First Class,Camping & Hiking,9,5
1,Pacific Asia,Eastern Asia,First Class,Fishing,11,3
1,Pacific Asia,South Asia,First Class,Camping & Hiking,11,4
1,Pacific Asia,West Asia,First Class,Camping & Hiking,9,5
1,Pacific Asia,Southeast Asia,First Class,Fishing,12,6
1,Pacific Asia,Eastern Asia,First Class,Camping & Hiking,1,5
1,Pacific Asia,West Asia,First Class,Camping & Hiking,9,7
1,Pacific Asia,Oceania,First Class,CDs ,12,6
1,Pacific Asia,Oceania,First Class,Music,11,3
1,USCA,East of USA,First Class,Lacrosse,4,7
1,USCA,West of USA ,First Class,Men's Footwear,8,2
1,USCA,East of USA,First Class,Men's Footwear,4,7
1,USCA,South of  USA ,First Class,Men's Footwear,5,5
1,USCA,South of  USA ,First Class,Men's Footwear,5,5
1,USCA,West of USA ,First Class,Cleats,8,2
1,USCA,US Center ,First Class,Cleats,6,2
1,USCA,Canada,First Class,Men's Footwear,9,4
1,USCA,East of USA,First Class,Women's Apparel,7,3
1,USCA,West of USA ,First Class,Accessories,5,2
1,USCA,East of USA,First Class,Camping & Hiking,7,3
1,USCA,South of  USA ,First Class,Camping & Hiking,5,5
1,USCA,South of  USA ,First Class,Camping & Hiking,7,7
1,USCA,South of  USA ,First Class,Camping & Hiking,7,7
1,USCA,West of USA ,First Class,Camping & Hiking,5,3
1,Africa,Southern Africa,First Class,Cardio Equipment,11,6
1,Africa,West Africa,First Class,Cleats,1,4
1,Africa,West Africa,First Class,Women's Apparel,1,4
1,Africa,West Africa,First Class,Women's Apparel,10,3
1,Europe,Southern Europe,First Class,Cleats,6,5
1,Europe,Northern Europe,First Class,Cleats,7,5
1,Europe,Western Europe,First Class,Women's Apparel,10,5
1,Europe,Northern Europe,First Class,Women's Apparel,6,2
1,Europe,Northern Europe,First Class,Shop By Sport,7,5
1,Europe,Northern Europe,First Class,Women's Apparel,10,2
1,LATAM,Central America,First Class,Cardio Equipment,1,6
1,LATAM,South America,First Class,Cardio Equipment,1,4
1,LATAM,Central America,First Class,Boxing & MMA,4,3
1,LATAM,Central America,First Class,Cardio Equipment,4,3
1,LATAM,Central America,First Class,Cleats,5,4
1,LATAM,Central America,First Class,Cleats,1,3
1,LATAM,Caribbean,First Class,Cleats,5,2
1,LATAM,South America,First Class,Cleats,2,7
1,LATAM,Caribbean,First Class,Women's Apparel,3,3
1,LATAM,South America,First Class,Women's Apparel,5,7
1,LATAM,South America,First Class,Shop By Sport,2,1
1,LATAM,South America,First Class,Shop By Sport,3,1
1,LATAM,Central America,First Class,Women's Apparel,3,4
1,Pacific Asia,Eastern Asia,First Class,Baseball & Softball,1,3
1,Pacific Asia,West Asia,First Class,Cleats,10,3
1,Pacific Asia,Oceania,First Class,Cleats,11,3
1,Pacific Asia,Oceania,First Class,Shop By Sport,12,5
1,USCA,US Center ,First Class,Women's Apparel,4,5
1,USCA,West of USA ,First Class,Electronics,8,2
1,Europe,Southern Europe,First Class,Cardio Equipment,9,6
1,Europe,Western Europe,First Class,Cleats,10,7
1,Europe,Southern Europe,First Class,Cleats,10,7
1,Europe,Southern Europe,First Class,Shop By Sport,8,3
1,Europe,Western Europe,First Class,Shop By Sport,6,5
1,Europe,Western Europe,First Class,Women's Apparel,9,5
1,Europe,Northern Europe,First Class,Girls' Apparel,10,2
1,Europe,Western Europe,First Class,Shop By Sport,8,3
1,Europe,Western Europe,First Class,Women's Apparel,6,6
1,LATAM,Central America,First Class,Cardio Equipment,4,3
1,LATAM,South America,First Class,Cardio Equipment,3,1
1,LATAM,Central America,First Class,Cardio Equipment,2,6
1,LATAM,Caribbean,First Class,Cardio Equipment,5,7
1,LATAM,Central America,First Class,Cardio Equipment,1,3
1,LATAM,Central America,First Class,Cleats,4,2
1,LATAM,Central America,First Class,Cleats,3,4
1,LATAM,Central America,First Class,Cleats,5,6
1,LATAM,Central America,First Class,Shop By Sport,4,3
1,LATAM,South America,First Class,Women's Apparel,6,7
1,LATAM,Central America,First Class,Shop By Sport,5,2
1,LATAM,South America,First Class,Accessories,3,6
1,LATAM,Central America,First Class,Trade-In,2,1
1,LATAM,Central America,First Class,Electronics,2,1
1,Pacific Asia,Eastern Asia,First Class,Cleats,1,2
1,Pacific Asia,Eastern Asia,First Class,Cleats,11,7
1,Pacific Asia,Oceania,First Class,Cleats,12,6
1,Pacific Asia,Eastern Asia,First Class,Shop By Sport,2,6
1,Pacific Asia,Eastern Asia,First Class,Accessories,1,5
1,USCA,US Center ,First Class,Shop By Sport,4,5
1,USCA,East of USA,First Class,Women's Apparel,6,3
1,USCA,US Center ,First Class,Shop By Sport,6,2
1,Africa,North Africa,First Class,Electronics,1,5
1,Africa,West Africa,First Class,Shop By Sport,12,3
1,Africa,West Africa,First Class,Women's Apparel,1,4
1,Europe,Southern Europe,First Class,Cleats,9,6
1,Europe,Western Europe,First Class,Cleats,9,5
1,Europe,Western Europe,First Class,Cleats,9,5
1,Europe,Western Europe,First Class,Cleats,8,7
1,Europe,Northern Europe,First Class,Cleats,8,7
1,Europe,Western Europe,First Class,Cleats,8,3
1,Europe,Western Europe,First Class,Electronics,8,1
1,LATAM,Central America,First Class,Cardio Equipment,1,3
1,LATAM,South America,First Class,Women's Apparel,6,5
1,LATAM,Central America,First Class,Shop By Sport,5,6
1,LATAM,Central America,First Class,Shop By Sport,2,2
1,Pacific Asia,Southeast Asia,First Class,Cardio Equipment,2,1
1,Pacific Asia,Southeast Asia,First Class,Fitness Accessories,1,7
1,Pacific Asia,Eastern Asia,First Class,Cardio Equipment,11,7
1,Pacific Asia,Eastern Asia,First Class,Cardio Equipment,12,4
1,Pacific Asia,West Asia,First Class,Cardio Equipment,9,7
1,Pacific Asia,Southeast Asia,First Class,Cleats,3,7
1,Pacific Asia,Eastern Asia,First Class,Cleats,1,5
1,Pacific Asia,Southeast Asia,First Class,Cleats,2,1
1,Pacific Asia,Southeast Asia,First Class,Cleats,3,1
1,Pacific Asia,Southeast Asia,First Class,Women's Apparel,2,6
1,Pacific Asia,Eastern Asia,First Class,Women's Apparel,1,2
1,Pacific Asia,Southeast Asia,First Class,Girls' Apparel,3,1
1,Pacific Asia,West Asia,First Class,Women's Apparel,9,7
1,Pacific Asia,Southeast Asia,First Class,Shop By Sport,2,6
1,Pacific Asia,Eastern Asia,First Class,Shop By Sport,11,7
1,USCA,South of  USA ,First Class,Baseball & Softball,6,5
1,USCA,West of USA ,First Class,Cardio Equipment,8,2
1,USCA,US Center ,First Class,Cleats,4,5
1,USCA,US Center ,First Class,Cleats,6,2
1,USCA,South of  USA ,First Class,Cleats,7,1
1,USCA,South of  USA ,First Class,Women's Apparel,5,7
1,USCA,South of  USA ,First Class,Women's Apparel,5,6
1,USCA,South of  USA ,First Class,Women's Apparel,5,6
1,Africa,North Africa,First Class,Women's Apparel,11,6
1,Africa,West Africa,First Class,Shop By Sport,12,3
1,Africa,West Africa,First Class,Women's Apparel,1,4
1,Europe,Western Europe,First Class,Cardio Equipment,8,1
1,Europe,Western Europe,First Class,Cleats,8,2
1,Europe,Southern Europe,First Class,Cleats,10,7
1,Europe,Southern Europe,First Class,Women's Apparel,10,7
1,Europe,Eastern Europe,First Class,Women's Apparel,10,3
1,Europe,Northern Europe,First Class,Girls' Apparel,7,5
1,Europe,Western Europe,First Class,Girls' Apparel,10,5
1,Europe,Western Europe,First Class,Women's Apparel,10,7
1,LATAM,South America,First Class,Cardio Equipment,5,7
1,LATAM,South America,First Class,Boxing & MMA,5,7
1,LATAM,Central America,First Class,Cleats,2,7
1,LATAM,Central America,First Class,Cleats,5,4
1,LATAM,South America,First Class,Cleats,5,3
1,LATAM,Central America,First Class,Cleats,2,6
1,LATAM,Central America,First Class,Cleats,4,6
1,LATAM,South America,First Class,Women's Apparel,5,7
1,LATAM,Central America,First Class,Shop By Sport,2,7
1,LATAM,Central America,First Class,Girls' Apparel,2,7
1,Pacific Asia,Eastern Asia,First Class,Cardio Equipment,1,5
1,Pacific Asia,Oceania,First Class,Cardio Equipment,12,5
1,Pacific Asia,Southeast Asia,First Class,Cleats,3,7
1,Pacific Asia,Eastern Asia,First Class,Cleats,11,3
1,Pacific Asia,Southeast Asia,First Class,Women's Apparel,2,6
1,Pacific Asia,Oceania,First Class,Shop By Sport,12,6
1,Pacific Asia,South Asia,First Class,Women's Apparel,11,4
1,Pacific Asia,Southeast Asia,First Class,Women's Apparel,1,7
1,Pacific Asia,Oceania,First Class,Women's Apparel,12,5
1,USCA,East of USA,First Class,Cardio Equipment,6,3
1,USCA,West of USA ,First Class,Women's Apparel,5,2
1,USCA,East of USA,First Class,Women's Apparel,7,3
1,USCA,South of  USA ,First Class,Accessories,7,7
1,Europe,Western Europe,Same Day,Consumer Electronics,11,5
1,Europe,Northern Europe,Same Day,Cardio Equipment,10,2
1,Europe,Northern Europe,Same Day,Men's Footwear,8,5
1,Europe,Eastern Europe,Same Day,Men's Footwear,10,2
1,Europe,Eastern Europe,Same Day,Men's Footwear,10,2
0,Europe,Western Europe,Same Day,Fishing,6,2
0,Europe,Northern Europe,Same Day,Fishing,9,1
1,Europe,Northern Europe,Same Day,Fishing,8,5
0,Europe,Southern Europe,Same Day,Camping & Hiking,9,5
1,Europe,Northern Europe,Same Day,Camping & Hiking,7,2
1,Europe,Northern Europe,Same Day,Camping & Hiking,8,5
1,Europe,Northern Europe,Same Day,Books ,10,4
1,LATAM,South America,Same Day,Cardio Equipment,2,3
0,LATAM,Central America,Same Day,Cardio Equipment,3,2
1,LATAM,South America,Same Day,Men's Footwear,3,6
0,LATAM,South America,Same Day,Men's Footwear,5,1
1,LATAM,South America,Same Day,Shop By Sport,2,6
1,LATAM,South America,Same Day,Fishing,2,3
1,LATAM,South America,Same Day,Camping & Hiking,2,3
1,LATAM,South America,Same Day,Camping & Hiking,3,6
1,Pacific Asia,Eastern Asia,Same Day,Pet Supplies,12,7
1,Pacific Asia,Oceania,Same Day,Pet Supplies,1,4
0,Pacific Asia,Oceania,Same Day,Cardio Equipment,1,4
0,Pacific Asia,Oceania,Same Day,Men's Footwear,12,5
1,Pacific Asia,Eastern Asia,Same Day,Men's Footwear,3,6
0,Pacific Asia,Southeast Asia,Same Day,Men's Footwear,1,3
1,Pacific Asia,Eastern Asia,Same Day,Men's Footwear,3,6
0,Pacific Asia,Oceania,Same Day,Men's Footwear,1,4
0,Pacific Asia,West Asia,Same Day,Shop By Sport,11,3
0,Pacific Asia,Oceania,Same Day,Women's Apparel,1,4
1,Pacific Asia,South Asia,Same Day,Garden,11,3
0,Pacific Asia,Oceania,Same Day,Camping & Hiking,12,5
1,Pacific Asia,Eastern Asia,Same Day,Fishing,12,2
1,Pacific Asia,Southeast Asia,Same Day,Books ,12,1
1,Pacific Asia,South Asia,Same Day,Video Games,1,6
1,Pacific Asia,South Asia,Same Day,Music,11,2
1,USCA,South of  USA ,Same Day,Women's Apparel,4,6
1,USCA,South of  USA ,Same Day,Camping & Hiking,4,6
1,USCA,South of  USA ,Same Day,Camping & Hiking,4,6
0,USCA,East of USA,Same Day,Camping & Hiking,8,2
1,Africa,East Africa,Same Day,Boxing & MMA,10,1
1,Europe,Northern Europe,Same Day,Cardio Equipment,7,2
1,Europe,Western Europe,Same Day,Cleats,8,7
1,Europe,Northern Europe,Same Day,Women's Apparel,8,5
1,LATAM,South America,Same Day,Cleats,2,6
1,LATAM,Caribbean,Same Day,Cleats,3,7
0,LATAM,South America,Same Day,Cleats,5,1
0,Pacific Asia,Oceania,Same Day,Cardio Equipment,12,5
0,Pacific Asia,Oceania,Same Day,Cleats,12,5
0,Pacific Asia,Southeast Asia,Same Day,Cleats,2,6
1,Pacific Asia,Eastern Asia,Same Day,Women's Apparel,12,2
1,Pacific Asia,Oceania,Same Day,Women's Apparel,11,4
1,Pacific Asia,Eastern Asia,Same Day,Accessories,3,6
1,Europe,Western Europe,Same Day,Cleats,8,7
1,Europe,Northern Europe,Same Day,Shop By Sport,7,2
1,LATAM,Central America,Same Day,As Seen on  TV!,5,5
0,Pacific Asia,Oceania,Same Day,Cleats,1,4
0,Pacific Asia,Southeast Asia,Same Day,Cleats,1,3
0,Pacific Asia,Southeast Asia,Same Day,Shop By Sport,2,6
0,Pacific Asia,Oceania,Same Day,Women's Apparel,1,4
1,Pacific Asia,Eastern Asia,Same Day,Accessories,3,6
0,Europe,Western Europe,Same Day,Cardio Equipment,6,2
1,Europe,Northern Europe,Same Day,Cardio Equipment,10,2
1,Europe,Eastern Europe,Same Day,Women's Apparel,10,2
1,Europe,Eastern Europe,Same Day,Women's Apparel,10,2
1,Pacific Asia,Eastern Asia,Same Day,Cardio Equipment,3,6
0,Pacific Asia,Southeast Asia,Same Day,Women's Apparel,1,3
1,Africa,East Africa,Same Day,Cleats,10,1
1,Europe,Northern Europe,Same Day,Shop By Sport,10,2
0,Europe,Northern Europe,Same Day,Women's Apparel,9,1
1,Europe,Northern Europe,Same Day,Accessories,10,2
0,LATAM,Central America,Same Day,Cardio Equipment,3,2
0,LATAM,South America,Same Day,Cleats,5,1
1,LATAM,Central America,Same Day,Women's Apparel,3,6
1,LATAM,South America,Same Day,Shop By Sport,3,6
1,LATAM,Central America,Same Day,Shop By Sport,5,5
0,LATAM,Central America,Same Day,Women's Apparel,4,6
1,LATAM,South America,Same Day,Women's Apparel,3,6
0,Pacific Asia,West Asia,Same Day,Cleats,1,3
0,USCA,East of USA,Same Day,Women's Apparel,8,2
1,Africa,North Africa,Second Class,Baseball & Softball,10,6
1,Africa,West Africa,Second Class,Men's Footwear,1,7
1,Africa,North Africa,Second Class,Men's Footwear,9,4
1,Africa,East Africa,Second Class,Men's Footwear,10,2
1,Africa,West Africa,Second Class,Camping & Hiking,1,7
1,Africa,West Africa,Second Class,Camping & Hiking,1,7
1,Africa,Central Africa,Second Class,Camping & Hiking,12,3
1,Europe,Northern Europe,Second Class,Computers,11,7
1,Europe,Southern Europe,Second Class,Cardio Equipment,7,1
0,Europe,Northern Europe,Second Class,Cardio Equipment,9,5
1,Europe,Southern Europe,Second Class,Cardio Equipment,6,3
0,Europe,Western Europe,Second Class,Cardio Equipment,8,3
0,Europe,Western Europe,Second Class,Cardio Equipment,10,4
1,Europe,Western Europe,Second Class,Cardio Equipment,9,5
1,Europe,Eastern Europe,Second Class,Cleats,11,6
1,Europe,Western Europe,Second Class,Cleats,8,3
1,Europe,Eastern Europe,Second Class,Cleats,1,5
1,Europe,Eastern Europe,Second Class,Cleats,11,6
1,Europe,Northern Europe,Second Class,Men's Footwear,8,2
1,Europe,Southern Europe,Second Class,Men's Footwear,7,3
